BJD,Flux,Flux_err,theta0,theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,
2459178.766667253,1.000954682430618,0.0004153559430905404,0.004226992463097973,0.14093639157886118,-0.054058001070396655,0.04833554511924851,0.05344936285555581,-0.06870431991617314,-0.08665785066603442,-0.07029788187574014,-0.11439903051541009,-0.04612273891285079,0.037861979117411654,-0.0027076492934534208,
2459178.76736198,1.0010698449050368,0.00041537365655950053,0.032539334253608256,0.07554108451729877,-0.10870013252176486,-0.13817397304411905,-0.10330670446677226,-0.010905213783482796,0.035781781081454606,-0.07257432020327524,0.14076584632474287,0.042227564731428135,-0.08711268057082017,-0.015308915860408806,
2459178.768056708,0.999906144125793,0.00041515381572848815,-0.04866197272383371,0.040977985705621785,-0.11758952827052482,0.03247517822374364,-0.14904062618772415,0.08089334532237566,-0.034217331573481086,-0.07067494792332524,0.009184645429281282,0.01767990740807031,-0.05953617576302078,-0.06833812528483274,
2459178.7687514243,1.0003769253134651,0.0004152509579123621,-0.02875673064920859,0.05149880015147622,0.025074867551763802,-0.06535979722496302,-0.05353399937599326,0.08642461307297306,-0.17834008107167112,-0.0688121246871436,0.06821065198562529,0.1095422017787836,0.025423362009315414,0.06105453329760442,
2459178.7694461523,0.9996974920977421,0.0004151162428128,-0.05526858654736593,0.1277020378648209,0.04295344184408971,0.043521850197001236,-0.022881379940271257,-0.07467348639938746,-0.036550357730471585,-0.06253924033167793,0.05599577396663462,-0.07673591276361719,-0.08943492726926386,-0.09907600465090693,
2459178.77014088,1.000756472423871,0.00041530183272224324,-0.023384182886904296,0.027481435345557574,-0.08657891076974689,-0.028993520939253774,-0.030226148434926478,-0.0740628852681529,-0.08365304548865751,-0.061384715575310694,-0.006448703861254415,0.08518362092408893,-0.022778421194960527,0.0021324924266555995,
2459178.7708355966,0.9998152967729597,0.0004151471132796319,-0.15201042319753563,-0.13643832359668714,0.08404073664714334,-0.008397073989360945,-0.15683996850376894,0.06150934145383059,0.011432831976393606,-0.05650679094598976,0.028595686228730516,0.03862604492899777,-0.022593069313187095,0.017679260213945613,
2459178.7715303246,1.0003979729340282,0.0004152485248710986,-0.05297630599584306,0.008610162848937196,-0.017395821191619032,0.020000108132634028,0.006491516617223374,-0.07860212117588944,0.016646682554051852,-0.05789691725024617,0.027295748213329862,-0.07798805176748326,0.01041580824666392,-0.035768154383581996,
2459178.7729197796,0.9999984410446963,0.000415195948027961,-0.11585974171921977,-0.14369543499026088,0.08088758558876569,-0.1256130276168404,-0.19512553286293882,0.14651307752747136,0.16753948989675221,-0.06487460040333078,-0.0007111644062468003,-0.07583880010436815,0.047440375873771715,0.04006502138942569,
2459178.773614496,1.0006785082561724,0.00041542066815506497,-0.12101515422575815,-0.028098106452927846,0.044904182691975374,-0.09398567474853363,0.02905507705462987,0.11318866133383026,0.08892300497287663,-0.06725632526326676,-0.0009289807542690598,0.011539840522967618,-0.029702669366505962,-0.03360291802861319,
2459178.774309224,0.9999473161100613,0.0004153759987473202,-0.04682918371262519,-0.007474463541013884,-0.02725096808364917,0.1482773440481379,0.05304584481668617,-0.03764682565035353,0.12890272020539606,-0.06607288153296591,0.06606525609834613,-0.005571222164742561,-0.010014857493904569,-0.027911660708865804,
2459178.7750039515,0.9988169284449062,0.0004152264104842214,-0.06759640425228189,-0.08112658670104246,0.057292646175342195,0.10319149202743608,0.06792747564209256,-0.07810018357408587,0.13116178753745192,-0.06298094576581392,0.018155969738693045,-0.09527056959873301,0.1384008102300177,0.07246641902063777,
2459178.77569868,0.9992319903951442,0.00041527524936670594,-0.1155947836486463,0.02701467194106687,0.03327909991226193,0.052682586530508155,0.006449817852797468,-0.08158578761428435,0.13123412032719145,-0.06652044148283268,0.13488551813676256,0.07601081071170183,-0.12874666728081235,0.03285776112324842,
2459178.7763933963,0.9994870061879998,0.0004153497731480384,-0.07695070926027624,-0.09569655706041023,-0.0669038632104448,0.12652420734460293,-0.008564143947081188,-0.03515408229856903,0.009845352140241693,-0.06434777742331516,0.10887649699198365,-0.0074307078317236855,-0.08773237697065946,0.05759484118302002,
2459178.777088124,1.0001198731961412,0.00041544344449023806,-0.0867158049805222,-0.07087971136949357,-0.010108050901980801,-0.12182931606654769,0.027843581954317832,-0.05369519186022631,0.0485225033760942,-0.06901518165572328,-0.04836877276902768,0.02194943846903854,0.08452020960343368,0.07205510356977267,
2459178.777782852,0.9991004891374887,0.0004151972498058407,-0.13886116570388943,-0.09786009823244014,-0.03384936195444378,-0.059001173267730786,-0.01658126361649172,-0.05570249929428668,-0.048447768336503175,-0.062275773126325734,0.04895869566190324,0.004623790555180848,-0.00035624199972400435,0.006377576280450803,
2459178.7784775677,0.9996713240279511,0.00041529558042883503,0.02996274809481135,-0.05521118425675861,-0.0041129828543312605,-0.041658286692185624,-0.045031730097136624,-0.16643281818836778,0.0653253847651959,-0.0652849812100387,0.024664805055850288,0.06071678097974884,-0.09889414946640414,-0.007433269378017901,
2459178.7791722957,1.000058566589352,0.00041529132635620923,-0.035348354275496076,-0.06287973720740297,-0.07719978976127716,0.01980564618374843,0.06797683802045011,-0.09887890896743899,0.043522718763109404,-0.0646646937577018,-0.008542159469108686,-0.04506049194578086,-0.024970733136241676,0.04209046472250322,
2459178.779867023,0.999942272120375,0.0004152494244669398,-0.07461498634989887,-0.06685625327026834,-0.05628705212385309,0.03586172133030223,-0.009210972142804492,-0.018108506580613977,0.02161103789015915,-0.07032381475446396,-0.0003823763740814969,0.008945522455612928,-0.009976071419112154,-0.14035608542929268,
2459178.7805617517,1.0002383479797283,0.0004153177588598188,-0.02479198572582502,-0.19599037947821613,0.0553903017718305,-0.07514285950018373,0.01973865974010746,-0.023181854397351258,-0.058159325984505454,-0.06929521023621038,0.07358246876518876,0.037943681104594444,0.00226152465138171,-0.04462979901089677,
2459178.781256468,1.0004064500937364,0.0004153250652515244,-0.031662036633212015,-0.009577138274529145,-0.06022986796955346,0.0449969704824339,0.07929292854574702,-0.032970565887970926,0.0002370777106203258,-0.07044114320368766,0.06403868018768161,-0.01968697160665193,0.035435508068124684,-0.06940424314169705,
2459178.7819511956,1.0000513767250006,0.0004152364846715406,0.011939965617647702,0.007250535939653748,-0.044554243408623934,-0.038388973230946075,-0.00956457980410896,-0.017122002491710486,0.039269907615725394,-0.07169649175697945,-0.09660956227177375,0.02492785032743138,-0.004780798654485877,-0.1397915266644121,
2459178.7826459236,1.0007446918068152,0.0004153877851099447,-0.09104478802178236,0.06466656598868559,0.08716427392176236,0.05947472364294331,-0.0729211592537913,-0.09781716980455778,0.018783408604960587,-0.06334154026258347,0.08010575489803456,-0.035758138031387915,-0.036954956255909104,-0.09743398690533216,
2459178.783340651,1.0006234989104945,0.0004153389042677666,0.025115953476357703,-0.055996773639463114,0.06215533632528106,-0.13655802419604535,0.11105834163210543,-0.02739219801278152,0.030099075329282403,-0.07403337856155102,-0.05707608070176553,0.03303129400447691,-0.01398733084648091,-0.08254523974932616,
2459178.7840353674,1.0002737973595466,0.0004152806995811835,-0.06542017355163084,0.028531525654680118,0.12487023619057395,-0.04049984627898964,-0.018484127731399888,-0.03579677714612326,0.07798064667469856,-0.06997202796248016,0.06263266132571686,-0.04032533844550842,-0.002237825134034906,-0.011625101661951099,
2459178.784730095,1.0000178523945666,0.0004152376830555662,-0.0015003450882742394,0.005891976669583057,-0.032680562396202074,-0.05663560679860148,-0.07145747941048569,-0.0743640098619869,0.02355703796920563,-0.07005562324214944,-0.09271885439333484,0.02742496821090611,0.0175168936904154,-0.02072261692807134,
2459178.785424823,1.000218201285152,0.0004153329955323165,0.013169638324141954,0.0013877522913474257,0.03907075641919405,0.017144783114856364,-0.0417091949062608,-0.028865561720940174,0.018846159627511544,-0.07005959458588303,0.039309490381897565,-0.010658508812695462,-0.059537797701117695,-0.056142706267116135,
2459178.7861195398,1.0005498505941168,0.00041549445204353306,-0.0009132237485350031,0.051626276514081595,-0.04235466519324039,-0.04405040855827123,0.03771187245327304,0.014122960374425994,-0.010829797039869407,-0.07103581766393714,-0.017682236649586642,0.06425802791373392,0.010819064197980935,-0.04965560308639995,
2459178.7868142673,0.9999948439290456,0.0004156246496205758,0.016910861366154762,0.0042416475149074226,-0.0543626016423787,-0.07960480216107518,0.08788581140594184,-0.034180922730866134,-0.04057915084521856,-0.06979668097670326,0.06532505479541548,-0.0032999811411866,0.010729946400479848,0.012375232693017423,
2459178.7875089953,0.99992362624402,0.0004161034597553845,0.01703096478372551,0.0273466200656388,-0.02244368591900009,0.015230206918140227,-0.0560927209405416,-0.08009568908238543,0.04506900977647724,-0.0668925840312287,-0.03849164050272487,0.07205579987311296,-0.023893790810756016,-0.09385300298518373,
2459178.788203723,0.9994183142770734,0.0004167523859541223,-0.04617823020056979,-0.01870053094936229,-0.0052500067213682175,-0.0035613575498925367,0.07696979573929831,0.042355189345204915,0.019264129635167153,-0.06703947424726084,0.0962326437873115,0.012373772563212591,-0.13681418154466624,-0.08103027673093936,
2459178.788898439,0.999882644724308,0.00041802612578721436,0.05567705526774067,0.061183522092607405,0.10827647276534959,-0.029098391046951794,0.05599181704726212,-0.05542341522738012,0.014924463884453058,-0.0717815420205763,0.08454139976290134,0.02325940309811016,-0.054743420317262495,0.017946226571498972,
2459178.7895931667,0.9997852599635038,0.00041954621199252664,0.05984063967439722,-0.018153814193406132,-0.05760495627405811,-0.02250634966303206,0.0719225500346244,-0.04637332981996494,-0.05980915556851607,-0.07461526109830524,0.05052678014514715,-0.009295648041861379,-0.0011984860783923678,-0.025462251267589126,
2459178.7902878947,1.0004388834087612,0.00042256186902563884,0.06197388778877436,-0.04391032831273108,-0.1804226228672777,0.022413285458645224,0.08688793941063917,-0.03259849428611186,-0.13552379718381385,-0.0702630069735188,-0.023134779586686985,0.10042654041157313,-0.04825413518647905,0.15199552474463288,
2459178.82085578,1.0011811521401373,0.0004346456177990626,0.026108330628235574,0.024142177324264297,0.04327196310482298,-0.02691678333399973,-0.006319742204614665,0.01685591963016175,0.043028322921639994,-0.07036039860502274,-0.06357163183244238,0.04256097589475682,-0.0479255402525296,-0.07110412435253052,
2459178.822245224,0.999860958817902,0.00041576706350526256,0.05192609880516354,-0.08952587776432332,0.04510274222549788,0.014228629774039407,-0.026961644248865158,0.015887592651449907,-0.07915694045583543,-0.06833428828384633,-0.06178242659619208,-0.04160718724902669,-0.0551236538045365,0.0576250020595914,
2459178.822939952,0.9998987230264857,0.0004155282254760201,0.049651201347619654,0.015123437555477513,0.042363981924315036,-0.04444733110394628,0.07776836165853605,0.006468861365402304,0.04626946802655251,-0.06930728519443655,0.017229111162827944,-0.058247391754987415,-0.09738552873530955,-0.14454122026093238,
2459178.823634668,0.9993347752433696,0.0004153472144043159,0.0709956014389514,-0.10489659587266599,0.020793786477390285,-0.011211214667582505,-0.010363265218876242,-0.04676745303123649,-0.021492524799186244,-0.07308441976959708,0.06029849628763747,-0.11808342934465334,-0.01223991414314498,0.07778566594928409,
2459178.824329396,0.9998002339595206,0.00041540474636679294,0.07147543040403913,-0.018630249927482394,0.09746522759254617,-0.04931289494580405,0.004806037679612043,0.036406073634765425,-0.04463461027240924,-0.07056040155058295,0.17345100319464118,-0.03724204564797694,-0.06494482838220422,0.06212191036591557,
2459178.825024124,0.9994832944064574,0.0004152883004979711,0.048728686444928615,0.04298882209777777,0.018557757024842532,-0.0865671822732509,-0.0676970269071219,-0.059853619862954135,0.09782991004581369,-0.06843494169260897,0.05041364281378621,0.002694763933143685,0.04741189777380164,-0.03282449135815965,
2459178.82571884,1.000056565486024,0.0004153839997831211,0.0315300614978199,0.007211751380466027,0.023141523820468912,0.010307412543318194,-0.030070408360334536,0.04678061241090386,-0.026621272076145005,-0.07196467794567449,-0.11035087802082613,-0.05042825068990096,-0.06752898164800636,-0.02065866875054893,
2459178.8264135676,1.00071608059524,0.0004154617977748645,0.06192527336181466,0.01702923215560704,-0.023676792208019302,-0.013976776545688402,0.02246786052558757,-0.015027364035373664,0.04250000132726544,-0.07248559781957807,-0.10639835974260509,0.08096048089857297,-0.031364711524905046,0.04738171786892864,
2459178.827108295,1.0006219870849542,0.00041542858605717086,0.0717207332467837,-0.00017209449909413055,-0.010903786051104382,0.08237962530312827,0.0011859493533343986,-0.03463051001030341,0.0028944607506677803,-0.06733129200524837,0.10063015624753091,0.09862344148677007,-0.017169285187638963,0.029896647778312684,
2459178.8278030236,0.9996581804005676,0.0004152118520191696,0.10647640224896901,-0.053524723355319576,-0.06596915866986659,0.08358597866333463,-0.0489512284337189,-0.004256175729300299,0.10839257165754115,-0.06828485612165135,-0.0649722966888576,0.04740709067119601,0.05401492180979062,0.0796263960671618,
2459178.8284977395,1.000564622322655,0.00041538380485498953,0.05411019705900087,-0.03481774871248671,0.07356403035545919,-0.026691368483351255,-0.04912711076665461,0.04889643824407712,0.052733126059643864,-0.07296027960149729,0.006462867182024061,-0.13523231671856453,-0.014731193129940598,-0.02152920282032049,
2459178.8291924675,0.9994442340537704,0.0004151703445778926,0.10871032083620652,-0.02219712028515347,-0.06457302223578694,0.02424056856407656,-0.0061215600550038034,-0.005727906007068262,0.09167442335702435,-0.07141183210640152,0.021222044073876747,0.04086554331994886,-0.08314043897532113,0.009924592034185784,
2459178.829887195,1.000595097558323,0.00041535232489455664,0.08440816570234086,0.0014989625304655551,-0.044462893877442476,-0.015477379883937032,-0.026350815942796695,0.051531362890063895,0.15354342231118798,-0.07250589231611063,-0.008794431101290674,0.01900050094274502,0.04844858654514387,0.019098610971864653,
2459178.8305819114,1.0007487050383126,0.0004153809622569078,0.09910745504447943,0.10800849136860906,0.1529606939701443,-0.06022955715222571,0.022161131099584706,0.0635427888552296,0.08627508728321674,-0.07325370981440552,0.09387412095492806,0.21563024331743866,0.20236248099565143,0.004407222773044771,
2459178.831276639,0.9997623611779125,0.0004151441669384652,0.10052016734001369,0.043037455446441136,-0.06384146264020345,-0.04178717814257873,-0.013328108011143196,0.04049548998928678,0.07782809275574674,-0.0716630364731082,0.011760656724314467,-0.008693854826422289,0.028830972905626598,-0.04643624526152227,
2459178.831971367,0.9997524659080449,0.0004151497480979045,0.035073789957343705,0.004323209803691123,-0.183356801712786,-0.033993551094879226,0.05559546137241688,0.11023615854425507,0.02941680639290717,-0.07334876946388529,-0.06895836039188635,-0.04046191301295601,0.14908728218168402,-0.0024081699499491995,
2459178.832666095,0.9994534121804043,0.0004150869593385161,0.04583923028684602,-0.044955253642266775,-0.08604790950423008,-0.015972892433291988,0.13433418175738293,0.04608150809392113,0.002746941037528968,-0.06745543841179232,-0.018263998372902074,0.028173476559852858,0.10248145683725708,0.004802726544088562,
2459178.8333608108,1.001227136574201,0.00041542910765203007,0.0768395151458738,0.04302633166530564,0.19379824532796006,-0.10878077003245436,-0.14825827153285795,0.08423312045400946,-0.05834776238709611,-0.07420137110717154,-0.0663465129495311,0.02708577266893052,0.22541873056878453,0.19525248700657566,
2459178.8340555388,0.9999035048718447,0.00041517559499064795,-0.031256947525006254,0.0519777778768696,-0.060988260034832195,0.05871312340261764,0.04531833231780823,0.05937353690104735,0.00745265540149708,-0.06966528972546132,-0.01297490254730067,-0.13277590826717006,0.04728343390137633,0.017280536132525805,
2459178.8347502667,1.000406787330318,0.0004152683524762158,-0.003937184682437905,-0.05177064324699351,0.09528269153708703,-0.056679658311140795,0.05171139476992418,0.09194397829189375,-0.033035939148670326,-0.07059081156053332,0.0360296524320863,-0.0291454400362635,0.048011109342227326,0.1953518269632684,
2459178.835444983,0.9995529660608683,0.0004151106406726528,-0.021398723866903602,0.12081640794921865,-0.015479952453297679,0.009835314558351611,0.08278186194483035,0.04455157049053738,-0.03348926417477965,-0.0697204128193115,-0.06378032609308304,-0.10781336543806015,0.03788618771701665,-0.111960133704792,
2459178.83613971,0.9995881467295222,0.00041511099288217584,0.04830081904786047,0.14707335422627296,-0.088490297946606,0.12664117935217237,0.01710524338684952,0.001646839927071896,-0.026547638770078402,-0.07464942307740646,0.006528697673293736,-0.0056806003017726625,0.03818059000578818,0.02490087523824624,
2459178.836834438,0.9998063135404789,0.000415122223894371,-0.027102857850829182,0.0971106998778959,-0.15825108856949507,-0.1491916684812105,-0.08202754804776838,0.0787098433041536,-0.0282891667210102,-0.06960322296400274,0.02374097258388948,0.06676459691999337,0.08726780759853728,-0.011726608070316683,
2459178.837529166,0.9999253764727333,0.00041512662677086647,-0.010751339845398881,0.014323262462065316,0.007055657141276201,0.03884794577415047,-0.03077045440493998,0.050874361306513974,-0.10486919037041584,-0.06529354104226251,-0.05259967158350022,0.0476344406056967,0.0020125373261146635,-0.030786423593039042,
2459178.8382238825,1.0000645404899844,0.0004151743799426591,-0.059733355878466066,0.12814145128782578,-0.030105400072256705,-0.017249813480013858,0.021056494396638006,-0.0838105143195162,-0.08852124946687188,-0.06467339401839693,0.09016778497697713,-0.03280077557219805,-0.004753848455511963,0.09772051603561456,
2459178.8389186105,0.9998394145526132,0.0004151115650774622,-0.025440816078878315,0.012194170661061588,0.009816790441789378,-0.00554878802982479,0.004518486921520782,-0.05551641018048187,-0.07985366735776234,-0.057168094710949004,-0.023063826726791477,-0.05090005567082339,-0.044656581450458324,-0.057895118491480366,
2459178.8396133375,0.9984267123659952,0.00041484790514935454,-0.11118120773751759,-0.10940956907981549,-0.037302354909684095,-0.021159558491524413,-0.02403561859254604,0.046517278041577285,-0.09090176375817302,-0.062238041800436766,0.03687540020422726,0.0003552804453995657,-0.01281688475769051,-0.026997354414926684,
2459178.840308066,0.999636351649379,0.00041509852034883734,-0.05068370165039073,0.03899117755059918,-0.06425949908373312,0.0267998848118178,0.1351481096432288,-0.047834354333102375,-0.05169701677490021,-0.06567390558935951,-0.0431476312051217,-0.03403478997032222,0.05001583579023925,-0.01753977391921745,
2459178.841002782,0.9996402826425856,0.0004151237142256004,-0.06575105578034633,-0.07756013631692135,-0.015750225139131276,0.02314770459716541,0.07756151616691717,0.06814650843042777,0.01076585555867783,-0.06558613418749425,0.08597602197437011,-0.05568217261746319,-0.05601362202239406,-0.0840227050707289,
2459178.84169751,0.9996646905484603,0.00041516898748200225,-0.13563195999919558,-0.07508534266178263,-0.08855402261034233,0.00969537372608036,0.0615364824988357,0.16073735708846768,0.028798696516137604,-0.0648768925396118,-0.14630067401693886,0.03131042435341739,-0.09963241333200953,0.055543518438075,
2459178.8423922374,0.9989388946768912,0.0004150770338191364,-0.12568079991729156,0.036268374523876046,0.019437784721572725,0.08227393856966612,-0.007150432997976087,0.04744372357153464,0.13821450457539722,-0.06437489395388366,-0.07808318640849243,-0.07365298573624234,-0.024641901759849472,0.014181731588288381,
2459178.8430869537,0.9991070850236807,0.0004152330996919046,-0.052345583083911004,-0.0691877356308037,-0.04057370279964796,-0.040371017130164714,0.03203604281678098,0.013657224847722568,0.12801341926949616,-0.06798224223693633,-0.018120307515435474,0.0018957344923211845,0.03587158749331623,-0.0717864837830905,
2459178.8437816817,0.9995998385525282,0.0004153812651212832,-0.061841332250112714,-0.013685685905837252,0.010774697198559812,-0.005975255149897427,0.08338132760820964,-0.112493690201325,0.12653545657033152,-0.059782079523836844,0.00956962115774661,0.04713912638029493,0.03142103754749741,0.047629399089848416,
2459178.8444764093,0.9990334462984343,0.0004152271710573505,-0.12089120312428604,-0.09419652382979775,-0.04741848137409749,-0.03579000920575116,0.10578946222999577,-0.029994846630198704,0.05111406059782399,-0.06704689046393802,-0.11624303681036796,0.01038958205038905,-0.033252728526638096,0.1448357650122364,
2459178.8451711372,0.9998778908460821,0.00041545862153080095,-0.10681327967605443,0.05318764594587991,-0.11699303662596877,0.05502083636148588,-0.07187840606211177,-0.07302440172100773,-0.008845467590979532,-0.063386876575922,-0.05160641821946426,0.007568873063968534,0.023602144512696994,0.038044401907075705,
2459178.845865853,0.9995100095807562,0.00041531502110994553,-0.048810723922005375,-0.10089137660634108,-0.03227768368093945,-0.03961903387698743,0.11829590880117709,-0.061666804612051124,-0.019897519128129534,-0.06900475989373975,0.037004846106400466,0.07668540894516887,0.08111213005692167,0.031410349322536016,
2459178.846560581,0.9991009029144481,0.0004152305852488205,-0.06516775685974614,-0.15763833944495226,0.01938198501383443,-0.04288974637263772,0.08039267742329649,-0.06193125924117592,-0.018322301976890356,-0.06688286955954989,0.016008101138190848,0.17072654725109224,0.08088633913092916,-0.10456963788649694,
2459178.847255309,0.9998082225917755,0.0004153057730862702,0.004963340325674524,-0.07296478252197924,-0.05404880204355285,-0.013506250486713018,-0.02140759443731009,-0.11422120483204487,-0.02932921119529035,-0.06696555689792606,-0.002864080257636372,0.03391126730839189,0.14421806875405177,0.02531541959249888,
2459178.847950025,0.9990491759762787,0.0004151007260168454,0.006624157478728373,-0.019130938986139732,0.02358887012220685,0.05863548517343259,0.011218385728871202,-0.10464280865094779,-0.03470118511438593,-0.06614095780357467,-0.0858771130057502,0.11697158434937553,-0.025065598378380526,0.026912604775717365,
2459178.848644753,0.9998629057767555,0.00041530718439877014,-0.09676398840684945,0.0039677095330640875,-0.01171414912251388,-0.059557268228305274,-0.05561514350011716,-0.07265787955038178,0.04462738368788279,-0.062075313963094375,-0.0705686083876629,-0.0289050481368988,0.09229388107997655,0.013164144433937524,
2459178.8493394805,0.9998519508728415,0.00041522374115941834,-0.060552392946629015,-0.12439599936987665,0.06555610256885053,-0.01784900287907895,-0.05082436750858631,-0.07282503563640647,-0.06196268085998734,-0.05993534699220497,0.021740274843057066,-0.06475039577968274,-0.00921736590788776,0.026615397422176782,
2459178.850034209,0.9997226459934604,0.0004151883106374307,-0.017204100312672565,-0.026904272777018942,0.1388652982212331,-0.02053067689221834,-0.04333515228199887,-0.09050954071938545,0.06941081916797213,-0.0689125774737319,-0.06415985251557144,-0.054633312252622836,-0.1497149197782819,0.021471456081036882,
2459178.8507289244,0.9996795038436769,0.00041518331823347225,-0.04643878517263836,-0.018781229964385644,0.07801170234055224,0.1281455525600661,0.028189301307716658,-0.055397508420077186,-0.00722325062569751,-0.06945336023574467,-0.0306612216810265,-0.04891156234387392,-0.01623780673525703,0.007549984190191302,
2459178.8514236524,0.9998595030503201,0.00041522921012469426,-0.08054215165279599,0.10980219129827411,0.03483083949608152,0.036410792658176476,-0.04843033116877544,-0.07470799191733293,-0.007088370399539728,-0.0637486232780968,-0.0036841700219436314,-0.07170669846741433,-0.011882938403524479,-0.015719234360181373,
2459178.8521183804,1.0000765415545179,0.0004152616667265586,-0.03823288929396894,0.0361421101936688,-0.012699683411051262,-0.057243190884931176,0.05427028929878723,0.023411834796573227,-0.02355194359651878,-0.0717956059129087,0.10663373179908849,-0.014003193579535986,0.027288132379006937,-0.08877025676961815,
