BJD,flux,flux_err,flux_d,flux_err_d,cen_x,cen_y
2456182.700897578,0.9967974661975223,0.0009253872198109432,0.9974468872223393,0.0009259901165246905,15.3501,15.2205
2456182.700920975,1.0049745015297205,0.0009298161172281887,1.0062582605878003,0.000931003868619914,15.3557,15.2138
2456182.700944372,0.9987128176754054,0.000926001895128165,1.0003334386631693,0.0009275045273958141,15.3655,15.2102
2456182.7009677687,0.9919511487723224,0.0009226664727489245,0.9930316382642542,0.0009236714934393051,15.3603,15.2159
2456182.7009911654,1.0071313149826036,0.0009306216654070742,1.0087049130181864,0.0009320757205067121,15.369,15.2109
2456182.7010145625,0.997614015670684,0.0009246884310292594,0.9995475823897487,0.0009264806540209746,15.3735,15.2069
2456182.701037959,1.0051017435511913,0.0009296155389667795,1.0068901554268566,0.0009312696356593363,15.3795,15.2087
2456182.7010613563,1.0045173492181334,0.0009275579942207107,1.0067205063284042,0.000929592360268989,15.3703,15.2041
2456182.701084753,0.9990230794308005,0.0009257010277360512,1.0011975243600517,0.0009277158819943834,15.3645,15.2042
2456182.70110815,0.9953301895960656,0.0009243649177044058,0.9978414623590425,0.0009266971411867706,15.3675,15.2005
2456182.701131547,1.0103229756174168,0.0009324689264919882,1.0125195596550307,0.0009344962448930684,15.3626,15.2042
2456182.7011549436,0.9872308817137215,0.0009213983005154985,0.9899113754605828,0.0009239000480080538,15.3511,15.1982
2456182.7011783407,1.0024750541082443,0.0009277682778818656,1.0047050839555811,0.0009298321207102831,15.3658,15.2037
2456182.7012017374,0.9949254955670019,0.0009245363797665782,0.9966043770841495,0.0009260964835601151,15.3655,15.2095
2456182.7012251345,1.0092477511299054,0.0009314660351849421,1.010616344721072,0.0009327291526352573,15.3811,15.2133
2456182.701248531,1.0007962873827463,0.0009266392163781266,1.0016309821132983,0.0009274120618420685,15.3774,15.2189
2456182.701271928,1.011502774479281,0.0009333197665363531,1.0123545761082107,0.0009341057290838678,15.3765,15.2188
