BJD,flux,flux_err,flux_d,flux_err_d,cen_x,cen_y
2456181.2783122,0.9902056932327595,0.0007378381252390495,0.9900321793771497,0.00073770883378092,15.3481,15.3063
2456181.2783356034,1.0017695143805552,0.0007412552514190562,1.0012378460756075,0.0007408618456331961,15.347,15.3036
2456181.2783590066,1.005561289330234,0.0007411818087071277,1.006485158125349,0.0007418627763933715,15.3483,15.3122
2456181.2783824094,1.006756789212125,0.0007411940491591157,1.0067298922871435,0.0007411742471166061,15.3464,15.3058
2456181.2784058126,1.008730361170178,0.0007426221018910588,1.0089224743603507,0.0007427635346332255,15.3486,15.3086
2456181.278429216,0.9999622464219657,0.0007390213689312309,0.9996008363512541,0.0007387542690820531,15.3494,15.3063
2456181.278452619,1.0029475688656877,0.0007404453415125114,1.0037228805433192,0.0007410177302771321,15.3456,15.3094
2456181.278476022,1.001835515159684,0.0007404596220398306,1.003919483390552,0.0007419998891847078,15.3511,15.3204
2456181.2784994254,1.0041346947450756,0.0007404698224164875,1.0060292836674383,0.0007418669317188907,15.3478,15.3169
2456181.278522828,1.0002025350503707,0.0007392212963137029,1.0039562556963975,0.0007419955646690773,15.3452,15.3247
2456181.2785462313,0.9932286528747977,0.000737254663694284,0.9974859063849325,0.0007404147416841721,15.35,15.3311
2456181.2785696345,0.9949076673375494,0.0007385684722076718,0.9976990949524985,0.00074064068503358,15.345,15.3196
2456181.2785930377,0.9903670421677785,0.0007366569216221993,0.9925442762741501,0.0007382763965301484,15.339,15.3119
2456181.278616441,1.0003902151324529,0.0007404718624918189,1.0013947271847838,0.0007412153852682652,15.342,15.3079
2456181.278639844,1.011148566374356,0.000741959077408371,1.0119458586296146,0.0007425441133227844,15.3439,15.3082
2456181.278663247,0.9956792997172046,0.0007392070157863835,0.9960954175497739,0.0007395159478102956,15.3498,15.3107
2456181.27868665,0.9909033893127824,0.0007362407462546045,0.9926757415029709,0.0007375576030876762,15.3449,15.3142
2456181.2787100533,0.9954130817198097,0.0007367160838068084,0.9963558805404679,0.0007374138595018725,15.3554,15.3177
2456181.2787334565,0.9962970578051347,0.0007391111322458101,0.9976827047659329,0.0007401390857924609,15.3478,15.3143
2456181.2787568597,0.9996439270404569,0.0007396150308526529,1.001472021242829,0.0007409675984152768,15.3421,15.3123
2456181.278780263,0.9930898256254617,0.000735691965990472,0.9956065379434498,0.0007375563744108151,15.3437,15.3172
2456181.2788036657,0.9999498129407277,0.0007379850106629064,1.0025583950081902,0.0007399102017474567,15.3465,15.3197
2456181.278827069,0.9981357838804984,0.0007376279974799206,0.9999100143854213,0.0007389391638718579,15.3471,15.3158
2456181.278850472,1.001903923316244,0.0007391519337524371,1.0028423993533624,0.0007398442919331702,15.3499,15.3135
2456181.2788738753,0.9989320279527201,0.0007381808578947157,0.9999378126577664,0.0007389241026757947,15.3449,15.3101
2456181.2788972785,1.0161157821352265,0.0007460433082217284,1.0143918122338849,0.0007447775506859396,15.3594,15.3068
2456181.2789206817,0.9979336368743739,0.0007393539012102405,1.0010735549954815,0.0007416802189397369,15.3433,15.3201
2456181.2789440844,0.9995228377140076,0.0007380278522448647,1.0045390907076828,0.0007417317540303467,15.3456,15.3316
2456181.2789674876,0.9934414556355804,0.0007372873048995856,0.9981092628121089,0.0007407515402135547,15.3502,15.3334
2456181.278990891,0.9932167949498163,0.00073889896441135,0.9970651145322745,0.0007417619036695871,15.3425,15.3233
2456181.279014294,0.9982568750459668,0.0007390356494585504,1.0013404602861875,0.0007413185081872341,15.3502,15.325
2456181.2790376972,1.0080354003911371,0.0007433912102909768,1.0093226271453202,0.0007443404954592753,15.347,15.3131
2456181.2790611004,1.0019621613492387,0.0007392988191762941,1.0021311865667857,0.0007394235346082375,15.3457,15.3063
2456181.279084503,1.001961260701923,0.0007405942670116997,1.0019676220181042,0.0007405989689442784,15.3467,15.3062
2456181.2791079064,0.9895140921303871,0.0007377075604178432,0.9885927433122695,0.0007370206717779411,15.3494,15.3033
2456181.2791313096,1.001889763472712,0.0007402290935273884,1.001008139988632,0.0007395777211147279,15.3509,15.3047
2456181.279154713,1.0046448551485019,0.0007422895696120492,1.004973056533355,0.0007425320637267208,15.3442,15.306
2456181.279178116,0.9931353225476055,0.0007372995453515736,0.9941515224722768,0.0007380539679619028,15.3351,15.3028
2456181.2792015187,0.9962036569917981,0.0007367222040328024,0.9978524892107551,0.0007379415644496255,15.338,15.3083
2456181.279224922,1.0049988131440275,0.000740402499930553,1.0053110897445539,0.0007406325602775661,15.3398,15.3026
2456181.279248325,1.0019871669738105,0.0007397190746945517,1.0045469786857055,0.0007416088609246828,15.3417,15.3158
2456181.2792717284,0.9977221329150243,0.0007398006777078054,0.9993138714891309,0.0007409809354539348,15.3416,15.3107
2456181.2792951316,0.9972145586179906,0.0007388398022267409,0.9988611626997875,0.0007400597770291812,15.3436,15.3125
2456181.279318535,1.0043138025025824,0.0007440277137943571,1.0053012094317442,0.0007447592163568612,15.3379,15.3047
2456181.2793419375,1.001732986194565,0.0007402250133767258,1.0025469620067742,0.0007408264962716535,15.3367,15.3029
2456181.2793653407,1.0053762163771838,0.0007435850174474549,1.0031583911380517,0.0007419446945590958,15.3428,15.2916
2456181.279388744,0.997234529246084,0.0007379523694576049,0.9953858294110207,0.000736584333771223,15.3402,15.2915
2456181.279412147,0.9978982603364117,0.0007396701128865993,0.99719786215318,0.0007391509581552522,15.3405,15.2978
2456181.2794355503,1.000774132946184,0.0007409145588387211,0.9996326315557139,0.0007400694580599429,15.3437,15.2979
2456181.2794589535,1.003817608311553,0.0007412124098370978,1.0034786278672339,0.0007409621088761054,15.3426,15.3013
2456181.2794823563,1.004066566645162,0.0007413184937543279,1.0053024699989581,0.0007422309810764815,15.3379,15.306
2456181.2795057595,0.9989823074249642,0.000740320896917299,0.9993943381450362,0.0007406262426175922,15.344,15.3063
2456181.2795291627,0.9957074319319849,0.0007371914213590123,0.9954636313258115,0.0007370109188242021,15.3389,15.299
2456181.279552566,0.9978758884049485,0.0007370302554078359,0.99701151696071,0.0007363918314177215,15.3516,15.3053
2456181.279575969,1.0027396253606844,0.000741577583321409,1.0013169245640694,0.0007405254228284358,15.3483,15.2999
2456181.2795993723,0.998226258849353,0.0007401576908907914,0.998996022527601,0.0007407284497759367,15.3415,15.3063
2456181.279622775,1.0036647435657686,0.0007394395843741571,1.0044373011689287,0.0007400087581711327,15.3435,15.3078
2456181.2796461782,0.9920517213113539,0.0007371118584210898,0.99303988220647,0.0007378460793272893,15.3467,15.3114
2456181.2796695814,0.9952780972659461,0.0007381339361620948,0.9971807645946731,0.0007395450224990876,15.3463,15.3159
2456181.2796929847,0.9922628936220276,0.0007362264657272851,0.9933838922605701,0.00073705820988606,15.3463,15.3118
2456181.279716388,1.0093029561747198,0.0007417693504025558,1.0088667522558925,0.0007414487700500144,15.3487,15.3054
2456181.279739791,0.996667688473179,0.0007387826801174633,0.9979470274457606,0.0007397309936685834,15.3443,15.3111
2456181.279763194,0.9955259087917158,0.0007380890545048051,0.9964493958649886,0.0007387737335219354,15.3424,15.3078
2456181.279786597,1.0115026521580157,0.0007443541258473728,1.0105185516990043,0.0007436299367062463,15.3481,15.3021
2456181.27981,0.9861551774063287,0.0007337865356309937,0.9895271505403995,0.0007362955814089597,15.3499,15.3265
2456181.2798334,0.9889407620622505,0.0007341170278346719,0.9943312463046409,0.000738118527643782,15.3527,15.3392
2456181.2798568,0.9904755833609719,0.0007350452621104348,0.9966418307107976,0.0007396213172657881,15.352,15.3427
2456181.2798802,0.9958151888411098,0.0007377442817738074,1.0033342168455661,0.0007433147128908909,15.3523,15.3498
2456181.2799036,0.9915778280418488,0.0007363243893431897,1.0001170288832664,0.0007426654164085613,15.3478,15.3519
2456181.2799270004,0.9900103235476925,0.0007357613285517378,0.99812461327837,0.0007417917511145076,15.3476,15.3496
2456181.2799504003,0.9949918151406597,0.0007374382704741053,1.0010751874438928,0.0007419469623866232,15.3464,15.3379
2456181.2799738003,0.9965549745302806,0.0007377667226024522,1.0008123621303762,0.000740918539588817,15.3497,15.3308
2456181.2799972002,0.9896328249151746,0.0007356124030525495,0.9933633373477084,0.0007383853620187691,15.3488,15.3275
2456181.2800206,1.0028402177448308,0.0007395925900240081,1.0061657685739007,0.0007420451768941871,15.3469,15.3237
2456181.280044,0.9967609046350763,0.0007382869418119458,0.9996997974836638,0.0007404637388787319,15.346,15.3211
2456181.2800674,0.9986137765429427,0.0007383053024899279,1.0030931327953307,0.0007416170257512755,15.353,15.3344
2456181.2800908,1.0021406963624264,0.0007388561228293918,1.0047383135156773,0.0007407712883799105,15.3498,15.3221
2456181.2801142,0.9974909993794829,0.0007381339361620948,0.9997831361218484,0.0007398300957434008,15.3606,15.3287
2456181.2801376004,0.9966584670273057,0.0007374097094194665,1.0006734358806797,0.0007403803128041199,15.3486,15.3287
2456181.2801610003,0.9928703100694358,0.0007350411819597722,0.9953990480960209,0.0007369132558540935,15.3529,15.3242
2456181.2801844003,0.9975647511294912,0.0007386072336389674,0.9993348994656296,0.0007399178697297128,15.3515,15.3191
2456181.2802078,1.0033152031904098,0.000739568109120032,1.0038620789334824,0.0007399712245696353,15.3517,15.3128
2456181.2802312,1.0009330179445564,0.0007411063259198678,0.9998234723970348,0.0007402848011930154,15.3521,15.3044
2456181.2802546,1.0035538311482173,0.0007399781642616328,1.0025266469935172,0.0007392207620958875,15.3527,15.3053
2456181.280278,0.997196689094422,0.0007380502930735095,0.9951298456420911,0.0007365205703694408,15.3485,15.2966
2456181.2803014,1.0037601338992634,0.0007409614805713422,1.0015532870056816,0.0007393324175248646,15.3458,15.2939
2456181.2803248,0.9986972299009799,0.0007391356131497864,0.9957885304019805,0.0007369828852525892,15.3455,15.2899
2456181.2803482004,0.9959298330058038,0.0007384521879137849,0.9921069427604733,0.0007356176291203221,15.3532,15.2908
2456181.2803716003,1.0138204797833659,0.0007434809736055561,1.0097382197579292,0.0007404872654306422,15.3524,15.2892
2456181.2803950002,1.0038649816376144,0.0007418754343197858,1.0001192898350846,0.000739107296389228,15.3482,15.2876
2456181.2804184,1.001928198929961,0.0007403004961639856,0.9967798763191786,0.0007364965251935658,15.3459,15.2784
2456181.2804418,1.0029945074432345,0.000742434414960575,0.9993816353516712,0.0007397601026311239,15.3388,15.2812
2456181.2804652,1.0042459471365452,0.000741177728556465,1.000066213610047,0.0007380929011693349,15.3369,15.2768
2456181.280512,1.0031898501495673,0.0007420488407229504,0.998749928487234,0.0007387646779875081,15.3503,15.2855
2456181.2805354,1.0056674387901732,0.0007407697134901955,1.0027522095157175,0.0007386223698743034,15.3462,15.2905
2456181.2805588003,1.0020494587367597,0.0007403596583485946,0.9985871347004838,0.0007378015360740506,15.3517,15.2917
2456181.2805822003,0.9966254374552026,0.0007404759426424815,0.9937071936064816,0.0007383077365306047,15.3476,15.2914
2456181.2806056,1.0022087681023075,0.000740508583847783,1.0004525343520405,0.0007392109438662666,15.3578,15.3053
2456181.280629,0.9984036400012369,0.0007384787088930924,0.998275666990875,0.000738384052443858,15.3556,15.3122
2456181.2806524,0.996217441513328,0.0007381502567647456,0.9952808131260823,0.0007374562591938054,15.3488,15.3028
2456181.2806758,0.9978230089639116,0.00073800541141622,0.995708275263312,0.0007364413214917279,15.3544,15.3008
2456181.2806992,0.9973387028782024,0.0007372301827903079,0.9962658211392404,0.0007364371113911486,15.3459,15.2999
2456181.2807226,1.0077713012783784,0.0007419978388396666,1.008507462585979,0.0007425398567544296,15.352,15.314
2456181.280746,0.9972926944992837,0.0007369384520179253,0.998008558178361,0.0007374674315987693,15.3497,15.3122
2456181.2807694,0.9941609068718393,0.000735832731188335,0.995937746922842,0.0007371478674591104,15.34,15.3105
2456181.2807928002,1.0005798041058198,0.0007399822444122954,1.002768345020223,0.0007416007873922583,15.3481,15.3187
2456181.2808162,0.9964242638596281,0.0007394783458054526,0.9983315786498106,0.0007408938251721545,15.3496,15.3184
2456181.2808396,0.9956905251282854,0.000737436230398774,0.9986786546535598,0.000739649322637226,15.3528,15.3265
2456181.280863,0.9973792026568744,0.0007389887277259292,0.9991509222074682,0.0007403014488786188,15.3556,15.3222
2456181.2808864,0.9971031209903541,0.0007393804221895481,0.9995788791593115,0.0007412162675315873,15.3487,15.3207
2456181.2809098,1.0065986892797196,0.0007411838487824591,1.00793720412372,0.000742169430816585,15.3465,15.313
2456181.2809332,0.997932533521045,0.0007387316782341795,0.998016392629276,0.0007387937559575503,15.3512,15.31
2456181.2809566,1.0051084053398103,0.0007415816634720718,1.006424653963508,0.0007425528083144778,15.3481,15.3141
2456181.28098,1.015469150192418,0.0007454312856223241,1.0169828199617355,0.0007465424339048064,15.3414,15.31
2456181.2810034,1.0039238535359354,0.0007422569284067477,1.0054028509946893,0.000743350433762746,15.339,15.3081
2456181.2810268,0.9966985157886767,0.0007387398385355049,1.0002528848927972,0.0007413742901941349,15.3453,15.3238
2456181.2810502,0.9939402462749477,0.0007365773586842768,0.9966064154059397,0.0007385531714392907,15.3436,15.3179
2456181.2810736,0.9965454426794748,0.0007377993638077538,1.0002552647611966,0.0007405459564411765,15.3474,15.3262
2456181.281097,0.996364337246883,0.0007385909130363165,0.9990791872108861,0.000740603393249338,15.3514,15.324
2456181.2811204,0.9912270809199273,0.0007360448990227952,0.9931746082583961,0.0007374910535829158,15.3523,15.3207
2456181.2811438,0.9944862899801402,0.0007348616553306136,0.9976241788187741,0.0007371803541497275,15.3443,15.3209
2456181.2811672,0.9929766719690841,0.0007369772134492209,0.9970154342086933,0.0007399747418153493,15.3478,15.3283
2456181.2811906,1.0035523756641709,0.000740890077934745,1.0069710442782602,0.0007434139697787053,15.3476,15.3247
2456181.281214,0.9937685832051404,0.0007365875590609334,0.9970949524088774,0.0007390530849526996,15.3435,15.3213
2456181.2812374,0.9993934988963137,0.0007389234453153261,1.0009840456337704,0.0007400994508391509,15.3403,15.3097
